tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
568954046700064000,negative,1,Lost Luggage,0.6714,United,,sjwwalsh,,1,@united second time flying into Houston and 45+ mins waiting for luggage at baggage. Typical? Still waiting..,,42055.7521990741,,
568952850908213000,negative,1,Customer Service Issue,1,United,,RONISREALTOR,,1,"@united again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",,42055.7488888889,"Fort Lauderdale, FL",Eastern Time (US & Canada)
568951922734055000,negative,1,Customer Service Issue,1,United,,leigh_emery,,0,@united and now your rep just hung up on me after over 35 mins on hold because I asked for a supervisor. I'm furious right now.,,42055.7463310185,"Hoboken, NJ",Eastern Time (US & Canada)
568951601777512000,negative,1,Late Flight,1,United,,LinaSalazar,,0,@united thank you for 7 hrs at terminal D in Dulles airport http://t.co/IG2dgctt2M,,42055.7454513889,Washington DC,Eastern Time (US & Canada)
568951462413209000,negative,1,Can't Tell,0.6742,United,,1234567890_,,1,@united go bankrupt again and transfer all of your assets to $LUV. That would be great.,,42055.7450578704,"Boulder, CO | Los Angeles, CA",Arizona
568950980471103000,negative,1,Flight Booking Problems,0.6889,United,,majacgray,,0,"@united Marcus helped me - good agent, couldn't fix it. Flight was listed on website, but ""unavailable""to book. False advertising much?",,42055.7437268519,"Brooklyn, NY",Eastern Time (US & Canada)
568950706008231000,negative,0.6481,Flight Attendant Complaints,0.3351,United,,elbrooklyntaco,,1,"@united unsmiling rep. told us hotel shuttle comes ""like every 15 minutes."" Breezy 30 min. Late Flightr we're taking a cab. You going to reimburse?",,42055.742974537,,
568950548411461000,negative,1,Late Flight,0.6495,United,,laurenmadams,,0,"=@united if someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",,42055.7425347222,In & Around Chicago,Central Time (US & Canada)
568949970080018000,negative,0.6848,Customer Service Issue,0.6848,United,,MadisonWatts_,,1,=@united yes I needed PLENTY of assistance but received none.,"[38.26810946, -82.12153441]",42055.7409490741,West Virginia,Alaska
568949545972961000,negative,1,Late Flight,1,United,,AJMILBRANDT,,1,"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",,42055.7397685185,Buck-hio,
568948971923742000,negative,0.6537,Customer Service Issue,0.328999999999999,United,,Dra_Mck,,0,=@united Thank you for the reply. I emailed your customer care department about my experience.,,42055.7381944444,Chapel Hill,Quito
568948323916255000,negative,1,Customer Service Issue,0.6493,United,,Decode_NewYork,,0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag,,42055.736400463,New York City,Eastern Time (US & Canada)
568948008160661000,negative,0.636,Can't Tell,0.324,United,,aushianya,,0,=@united I had one interview I was the last person What does that mean?,,42055.7355324074,,
568947922731028000,negative,1,Late Flight,1,United,,HobertRunter,,1,@united I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,,42055.7352893519,Minneapolis,Quito
568947313676148000,negative,1,Customer Service Issue,0.6805,United,,HILL_PARTYofone,,1,=@united yes but taking two days to get bag delivered. missed a full day skiing because of this.,,42055.7336111111,"Omaha, NE",Central Time (US & Canada)
568944096687075000,negative,1,Bad Flight,0.3748,United,,xVanDanx,,0,@united made me remove 1 pound from my checked bag otherwise they would charge me $200. Loyal flier for 10 years - time for change.,,42055.7247337963,Silver Spring,Eastern Time (US & Canada)
568942578026086000,negative,1,Late Flight,0.6436,United,,Charlie_Mich,,0,@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,,42055.7205439815,,
568940548301549000,negative,0.7055,Late Flight,0.3748,United,,wisemana,,0,=@united can you Let US out of the Gate now. UA206,"[0.0, 0.0]",42055.7149421296,"washington, dc",Eastern Time (US & Canada)
568938647795314000,negative,1,Late Flight,0.6579,United,,wisemana,,0,"@united &amp; on top of no free tv on the int’l leg, now I’m sitting on the Tarmac in Houston, 70 min past departure w/ another hr plus to go","[29.98384194, -95.33664018]",42055.7096990741,"washington, dc",Eastern Time (US & Canada)
568935475815292000,negative,1,Bad Flight,0.3434,United,,hoozsah,,0,"@united DTV doesnt work, pilots Late Flight, wont let 10yr old fly next 2 me and I paid 4 an upgrade. #unitedsucks",,42055.7009490741,,
568934749571387000,negative,1,Customer Service Issue,1,United,,KatieJelen,,0,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",,42055.6989467593,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568934521506107000,negative,1,Bad Flight,0.3404,United,,JoeSchmuck,,2,"Hey @united, this is your job, don't give me the safety spin. This is the same plane that broke on the original flight out. #unitedSucks",,42055.6983101852,San Francisco,Pacific Time (US & Canada)
568932735181578000,negative,1,Customer Service Issue,1,United,,StarksRavings,,0,"@united, if you mean beyond opaque ""maintenance issues"", yes, that would be  basic in customer service which your EWR staff can't manage.",,42055.6933796296,United States,Eastern Time (US & Canada)
568932482323623000,negative,0.685,Flight Booking Problems,0.3586,United,,iamtedking,,0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",,42055.6926851852,,Eastern Time (US & Canada)
568931924166574000,negative,1,Customer Service Issue,1,United,,LJ3000,,0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,,42055.6911458333,,Pacific Time (US & Canada)
568931759150084000,negative,1,Can't Tell,0.7075,United,,JamieReidy,,0,@united Help! My girlfriend Amy Lloyd is going to miss our flt to Zurich bc of your fault. She needs a golf cart to meet her at ORD (1),,42055.6906944444,,Pacific Time (US & Canada)
568931637699829000,negative,0.3511,Flight Attendant Complaints,0.3511,United,,robfarrisjr,,1,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,,42055.6903587963,"Apex, NC",Eastern Time (US & Canada)
568931356287365000,negative,1,Late Flight,0.6378,United,,tjny753,,0,=@united that was the problem.  we were being told the aircraft was on its way.,,42055.6895833333,"Elmira, NY",
568931215149039000,negative,0.684,Late Flight,0.3499,United,,Charlie_Mich,,1,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.,,42055.6891898148,,
568930692551221000,negative,1,Can't Tell,0.684,United,,thebadvillain,,1,@united do you know how to use twitter bro?  Your terminal looks like it's in Bosnia.  Here's another pic. http://t.co/M9Nywr5Kbs,,42055.6877430556,,
568929299350179000,negative,1,Late Flight,1,United,,JW_Blocker,,1,@united you are by far the worst airline. 4 plane delays on 1 round trip flight. How is that possible.,,42055.683900463,,
568928251554299000,negative,1,Lost Luggage,0.3407,United,,iamawarplane,,0,@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,,42055.6810185185,"Austin, Texas",
568928163058724000,negative,0.6942,Late Flight,0.3702,United,,Charlie_Mich,,0,@united now I'll probably miss my next connection!,,42055.6807638889,,
568927727627202000,negative,1,Late Flight,1,United,,Charlie_Mich,,0,@united you may think I'm joking or blowing it out of proportion but the last 8 united flights have been delayed or significantly Late Flight.,,42055.6795717593,,
568927631103696000,negative,1,Late Flight,1,United,,Schlubach,,1,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta",,42055.6793055556,NY,Quito
568927281747505000,negative,1,Late Flight,1,United,,Charlie_Mich,,0,@united 2 days and 3 planes with mechanical issues?  Now over 1.5 hrs Late Flight sitting on this plane. This is insane!!,,42055.6783333333,,
568926552836182000,negative,1,Customer Service Issue,1,United,,ellembee,,0,@united I didn't get a message from you. I'll resend numbers.,,42055.6763194444,chicago,Central Time (US & Canada)
568925709189705000,negative,1,Bad Flight,1,United,,StephanieWeyant,,0,@United What idiot designed your seats? Armrest TV remote &amp; resting elbows don't mix. Seatmate keeps changing channels &amp; blasting volume.,,42055.6739930556,New York City,
568925583939375000,negative,0.7118,longlines,0.3667,United,,archivelle,,0,@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,,42055.6736458333,New York,
568924206152306000,negative,1,Can't Tell,0.6656,United,,KatieJelen,,0,"@united Listen, learn &amp; do this: Remove your PQD requirement. It is insulting. ^HA",,42055.669849537,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568922057552977000,negative,0.6842,Can't Tell,0.6842,United,,KatieJelen,,1,=@united I Need you...to be a better airline. ^lol,,42055.6639236111,"Los Angeles, CA (via Philly)",Pacific Time (US & Canada)
568921968818270000,negative,1,Flight Attendant Complaints,1,United,,EddieUmphrey,,1,@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!,,42055.6636805556,"MN, MI, NM",Eastern Time (US & Canada)
568921407813521000,negative,1,Lost Luggage,1,United,,chozee1,,0,@united Really....you charge me $25 to check a bag and then you put it on a different flight....still Don't have my bag!!!,,42055.6621296296,"Clifton, NJ",
568921163901984000,negative,1,Customer Service Issue,0.6329,United,,jbersack,,1,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,,42055.6614583333,"ÜT: 38.763515,-77.718226",Eastern Time (US & Canada)
568920314073260000,negative,1,Bad Flight,1,United,,BurkeCherrie,,0,"@united cross country flight SFO&gt;BOS. No wifi, not even a can of soda and this quality inflight entertainment #sad http://t.co/xhlc30MTfF",,42055.6591087963,"Brooklyn, NY",Eastern Time (US & Canada)
568919686978641000,negative,1,Late Flight,0.6526,United,,Schlubach,,1,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",,42055.6573842593,NY,Quito
568918820632403000,negative,1,Customer Service Issue,0.6619,United,,iamawarplane,,1,@united I think problem resolution should be decided on your end. Especially if you'd like me to continue flying your airline.,,42055.6549884259,"Austin, Texas",
568918759664021000,negative,1,Can't Tell,1,United,,jayw329,,0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,,42055.6548148148,"New York, NY",Eastern Time (US & Canada)
568917936783491000,negative,0.6633,Can't Tell,0.3367,United,,jayw329,,0,@united already Flight Booking Problems next week's trip on @AmericanAir  thanks for making the choice so easy #disunited #unfriendlyskies #servicefail,,42055.6525462963,"New York, NY",Eastern Time (US & Canada)
568917786921009000,negative,0.6878,Can't Tell,0.3541,United,,archivelle,,0,"@united Also, group 5 is total BS.",,42055.6521412037,New York,
568917611565592000,negative,1,Late Flight,0.6657,United,,archivelle,,1,@united Don't ask me to be patient without offering something in return.,,42055.6516550926,New York,
568917429033652000,negative,1,Late Flight,0.6154,United,,4wordSOUL,,1,"@united just like clockwork, Friday afternoon flights from LAS to DEN running Late Flight. Why does this seem to happen so consistently #KeepIt100",,42055.6511458333,"Denver, CO",Mountain Time (US & Canada)
568917261869674000,negative,1,Bad Flight,0.697,United,,jayw329,,0,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,,42055.6506828704,"New York, NY",Eastern Time (US & Canada)
568915741551886000,negative,1,Customer Service Issue,1,United,,cruzontour,,0,"=@united incompetent/rude service today. missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.","[29.98454639, -95.33856899]",42055.6464930556,"Los Angeles, CA",Alaska
568913508936458000,negative,1,Bad Flight,0.6907,United,,AtulKC,,0,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,,42055.6403356481,Greater New York City Area,Eastern Time (US & Canada)
568911315026063000,negative,1,Late Flight,1,United,,DreLongo,,1,@united 5.5 hours Late Flightr I've been in transit for a total of twelve hours...please just change the plane on flight 600 this is ridiculous SFO,,42055.6342824074,Boston,
568910220644237000,negative,1,Late Flight,1,United,,fambai,,0,@united this delay of flight UA4636 has been painful. I sure hope it doesn't cause me or my luggage) to miss my UA82 flight to New Delhi!,,42055.6312615741,the nation's capital,Eastern Time (US & Canada)
568909613770211000,negative,0.6778,Can't Tell,0.6778,United,,GoBeavs808,,0,=@united yes but unbelievable.  should have a free fare lock,,42055.6295833333,Radford HS,
568908474601639000,negative,1,Late Flight,1,United,,RegYohanan,,1,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",,42055.6264351852,,
568905448897654000,negative,1,Can't Tell,0.6285,United,,wisemana,,0,"@united it should be free like other airlines! Again, it’s not 1997 anymore.",,42055.6180902778,"washington, dc",Eastern Time (US & Canada)
568905087608881000,negative,0.665,Late Flight,0.335,United,,ChrisLaylin,,0,@united Existing reservation is fine. I was talking about no longer having an 0600 CMH-ORD option. 0638 gets me in too Late Flight.,"[0.0, 0.0]",42055.6170949074,"Powell, OH",Eastern Time (US & Canada)
568903479722246000,negative,1,Customer Service Issue,0.3404,United,,caseymugar,,0,"@united I know. I’m sure you hear it all the time — don’t like the new seats. I’m a small guy, 5’ 6” and I feel the new planes are tight",,42055.612650463,"Culver City, CA",Pacific Time (US & Canada)
568903193930764000,negative,1,Late Flight,1,United,,Csqd,,0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,"[41.9653255, -87.87535719]",42055.6118634259,"Vail, CO",Mountain Time (US & Canada)
568902405909143000,negative,1,Can't Tell,0.6582,United,,AlsoRococo,,1,@united also doesn't help me. I'm a very frequent flier and united premiere gold. Apparently that means nothing.,,42055.6096875,Los Angeles,Pacific Time (US & Canada)
568902044561465000,negative,1,Late Flight,1,United,,ibrowning85,,0,=@united delayed another hour,,42055.6086921296,,
568901675903119000,negative,1,Flight Booking Problems,0.3617,United,,ThePappaShacks,,0,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,,42055.6076736111,Denver,
568900980080709000,negative,0.6718,Can't Tell,0.3435,United,,johnwoodRTR,,0,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,"[37.78736562, -122.40865161]",42055.6057523148,Hong Kong,Eastern Time (US & Canada)
568900770860392000,negative,1,Lost Luggage,1,United,,AlsoRococo,,1,"@united don't need your apologies, need my bag. Took 56 minutes from landing to get it. Unacceptable.",,42055.6051851852,Los Angeles,Pacific Time (US & Canada)
568900079962075000,negative,0.7129,Bad Flight,0.7129,United,,caseymugar,,0,"@united add wifi, entertainment and the old seats and i’ll come back.",,42055.603275463,"Culver City, CA",Pacific Time (US & Canada)
568899587424931000,negative,1,Late Flight,1,United,,ibrowning85,,1,@united so we fly into SFO and Honululu gets pushed back 3.5 hours and now it looks like more delays.  I beg of you plz sort this out soon!,,42055.6019097222,,
568899252149035000,negative,1,Bad Flight,0.6739,United,,wisemana,,0,@United super lame that you charge $8 for tv on an international flight to the US. It isn’t 1997!,,42055.6009953704,"washington, dc",Eastern Time (US & Canada)
568898792755470000,negative,0.7112,Late Flight,0.3581,United,,CpyburnDC,,1,"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",,42055.5997222222,"Washington, DC",Eastern Time (US & Canada)
568898784861814000,negative,0.6795,Can't Tell,0.3441,United,,nate2482,,0,@united 4016 529557.   You going to transfer my car to me too?  Because it's at the airport you couldn't get me too...,,42055.5996990741,"Parkersburg, WV",Eastern Time (US & Canada)
568897992712802000,negative,1,Lost Luggage,0.6722,United,,AlsoRococo,,0,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",,42055.5975115741,Los Angeles,Pacific Time (US & Canada)
568897757991186000,negative,1,Lost Luggage,0.6701,United,,AlsoRococo,,0,"@united I'm sorry it's cold in chicago, but I don't see why that means it takes 45 minutes for my priority bag to show up on the carousel.",,42055.5968634259,Los Angeles,Pacific Time (US & Canada)
568895842293309000,negative,1,Can't Tell,0.6478,United,,SchrammRyan,,0,=@united you are making me miss BIG snow in Montana. not Cool.,,42055.5915856482,,Eastern Time (US & Canada)
568895188338380000,negative,1,Flight Booking Problems,0.3503,United,,jeeden_1,,0,=@united you Might be the only airline not offering waivers...keep up the good fight,,42055.5897800926,"Purcellville, VA",
568894073345437000,negative,1,Customer Service Issue,0.3467,United,,jayfalck,,0,@united I know where to check. My complaint is my ticket said dinner when I booked now it's changed to refreshments. Where's my refund?,,42055.5867013889,"Austin, TX",Central Time (US & Canada)
568893623099654000,negative,1,Lost Luggage,1,United,,christinerimay,,0,@united Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,,42055.5854513889,Someplace saving something,Eastern Time (US & Canada)
568892505829347000,negative,1,Can't Tell,0.6578,United,,jeeden_1,,0,@united we can't all be american airlines I suppose... http://t.co/0EWj7oKlji,,42055.5823726852,"Purcellville, VA",
568890960358166000,negative,1,Bad Flight,0.6458,United,,Paul_Faust,,1,@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks,,42055.5781134259,New York,
568887455044259000,negative,1,Cancelled Flight,1,United,,nate2482,,1,@United you need to get it together 3 of 4 flights Cancelled Flightled stranded with no car and my baggage is lost!  You NEVER get it right.,,42055.5684375,"Parkersburg, WV",Eastern Time (US & Canada)
568885959225446000,negative,1,Customer Service Issue,0.6806,United,,bretlonder,,0,".@united It's worth saying that, if you litter in Singapore, you get caned. ""But there are rules"" says @united",,42055.5643055556,"San Diego, CA",Central Time (US & Canada)
568885498464374000,negative,0.6706,Customer Service Issue,0.6706,United,,bretlonder,,0,"@united I'm fully aware, it's just that your rules are harsh toward the client. Especially since you're going to resell my seat for more $.",,42055.5630324074,"San Diego, CA",Central Time (US & Canada)
568885117373927000,negative,1,Damaged Luggage,0.6383,United,,AlexanderPancoe,,1,@united why I won't check my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there 10 min http://t.co/lyoocx5mSH,,42055.5619907407,Chicago,Central Time (US & Canada)
568884491294351000,negative,1,Customer Service Issue,1,United,,ADolledUpBlog,,1,=@united why? So I can waste more of time on this airline to get an automated message? disappointing as always.,,42055.5602546296,"Salt Lake City, UT",Mountain Time (US & Canada)
568884473040752000,negative,1,Customer Service Issue,0.6503,United,,andreamvdlg,,1,@united this means within one week i will have filed 2 compensation complaints to your website,,42055.5602083333,Edinbrah ,Eastern Time (US & Canada)
568884344221081000,negative,0.6869,Can't Tell,0.3434,United,,andreamvdlg,,0,"@united not 100% sure, however my ticket included one checked bag, therefore this charge was extra and completely unanticipated.",,42055.559849537,Edinbrah ,Eastern Time (US & Canada)
568883744246878000,negative,1,Customer Service Issue,0.662,United,,KennethRMurray,,0,=@united Terribly disappointed. confirmed reservation delayed and your CUST. service staff was not helpful in finding an alternate solution.,,42055.5581944444,"Kenosha, WI",Central Time (US & Canada)
568882789082222000,negative,1,Late Flight,0.6522,United,,andreamvdlg,,1,@united this is besides the fact that one week ago you delayed me by 18 hours. i am not impressed at all.,,42055.5555555556,Edinbrah ,Eastern Time (US & Canada)
568882601261273000,negative,1,Customer Service Issue,0.648,United,,andreamvdlg,,0,"=@united its my one and only checked bag, which is checked to edinburgh, However I AM being charged randomly from DC to Newark",,42055.5550462963,Edinbrah ,Eastern Time (US & Canada)
568882449922416000,negative,1,Customer Service Issue,0.3438,United,,andreamvdlg,,0,@united with the purchase of my ticket i am entitled to check in 1 bag however i am being charged an extra 25 dollars for domestic transport,,42055.5546296296,Edinbrah ,Eastern Time (US & Canada)
568882079091400000,negative,1,Bad Flight,1,United,,justindoll,,1,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly.",,42055.553599537,"Salt Lake City, UT",Mountain Time (US & Canada)
568881812174299000,negative,1,Can't Tell,0.672,United,,ADolledUpBlog,,0,=@united I have never been So grossed out in my life. What a disappointment-yet again-flying with you.,,42055.5528587963,"Salt Lake City, UT",Mountain Time (US & Canada)
568881580015366000,negative,1,Late Flight,1,United,,ADolledUpBlog,,1,"@united thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",,42055.5522222222,"Salt Lake City, UT",Mountain Time (US & Canada)
568881357583097000,negative,0.6747,Bad Flight,0.3477,United,,d_goodspeed,,0,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO,"[33.64314381, -84.44252134]",42055.5516087963,USA,Central Time (US & Canada)
568880036234682000,negative,1,Can't Tell,0.6632,United,,megane_ko,,1,@united I can't even look at you right now. I'll call you when I'm not so mad.,,42055.547962963,Montana,Mountain Time (US & Canada)
568878121958694000,negative,1,Customer Service Issue,1,United,,bugstory,,0,"=@united I requested an online refund option they denied saying the ticket was used, hope they understand the problem from your approach",,42055.5426851852,"Baltimore, MD",Eastern Time (US & Canada)
568877993453420000,negative,0.6639,Late Flight,0.3706,United,,LRuns4Cupcakes,,0,"@united Nope, still sitting at the gate!",,42055.5423263889,NY,
568874741249007000,negative,0.6972,Late Flight,0.6972,United,,bugstory,,0,=@united the passengers Waited inside the flight on the runway and returned back in o Gate that should not count as a valid journey,,42055.5333564815,"Baltimore, MD",Eastern Time (US & Canada)
568874496507174000,negative,1,Cancelled Flight,1,United,,bugstory,,0,"=@united yes it is partly used, the del-EWR is used, the return flight was Cancelled Flightled due to technical glitch in operations",,42055.5326736111,"Baltimore, MD",Eastern Time (US & Canada)
568873031428415000,negative,1,Late Flight,1,United,,ssapol5722,,0,.@united I appreciate you looking. Can you compensate me on anything for my troubles? Still haven't taken off for a 10:30 am flight,,42055.5286342593,New Jersey,Quito
568871357007704000,negative,1,Customer Service Issue,0.6644,United,,TaraNorden,,1,@united Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,,42055.5240162037,Chicago,Central Time (US & Canada)
568871143022731000,negative,1,Can't Tell,1,United,,PaintboxGirl,,0,"@united If a business decision is made that inconveniences and possibly causes lost customers, is it a good business decision? #Cranky",,42055.5234259259,New York State,Central Time (US & Canada)
568868944557133000,negative,0.6583,Late Flight,0.6583,United,,benjaminslavin,,0,@united please provide update on UA 791. This flight has been stranded by united with no information from the crew on the plane.,,42055.5173611111,,Quito
568868515857321000,negative,0.6588,Can't Tell,0.3294,United,,dcharb10,,1,@united thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!,,42055.5161689815,Midwest,
568865640569806000,negative,0.6743,Flight Booking Problems,0.3423,United,,abigailedge,,0,"@united That's still one day over my visa expiring on June 9, which is why I booked my flight on that day.",,42055.5082407407,"Brighton, UK",London
568862914154770000,negative,1,Flight Attendant Complaints,0.6842,United,,GottaGoFlying,,0,@united MIA-EWR #384 😄😄😄 excellent crew. EWR-IAD #3589 😡😡😡 No crew to load bags - waiting w/ door open freezing. 20 mins past departure.,,42055.5007175926,,Eastern Time (US & Canada)
568862907850743000,negative,1,Customer Service Issue,1,United,,_jesseeka,,0,=@united your customer service is crap.,"[42.37525611, -71.24042938]",42055.5006944444,Massachusetts,Eastern Time (US & Canada)
568860978231709000,negative,0.6799,Flight Attendant Complaints,0.6799,United,,michaelotto71,,0,@united thanks for having ground crews that are surprised when flights arrive. #beingsuckontarmacsucks!,,42055.4953703704,USA,
568860308980117000,negative,0.6545,Cancelled Flight,0.3306,United,,Scottsimanek,,0,=@united UA24 sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,,42055.4935300926,,
568859503472422000,negative,0.642,Flight Attendant Complaints,0.642,United,,DT_Les,,0,=@united usually an issue with express our of SFO. positive note: Mainline p.s. was enjoyable.,,42055.4913078704,,
568859157253611000,negative,1,Customer Service Issue,0.6407,United,,DavidM2357,,0,"@united No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",,42055.4903472222,"Charleston, SC",
568858368829313000,negative,0.7087,Can't Tell,0.3707,United,,StartupReport,,3,@united kind of unnerving to watch the guy deicing your plane text on his phone the whole time http://t.co/QdXfT9qqT9,,42055.4881712963,Portland,Pacific Time (US & Canada)
568858361011154000,negative,1,Flight Booking Problems,0.6591,United,,AMaxwellKerr,,2,@united refreshes my browser right before checkout.error load message. Ticket price increased $358 in a matter of sec. DoUNotWantMyBusiness?,,42055.4881481481,,
568857956470517000,negative,1,Can't Tell,1,United,,DubsterCali,,1,=@united @JedediahBila why is united voted every year as one of the Worst airlines? do enjoy that title? you should give Jedediah free passes,,42055.487037037,Corrupt California,Pacific Time (US & Canada)
568857374934601000,negative,0.6706,longlines,0.3412,United,,shanp611,,0,@united I think you should board from the back of the plane #whatstheholdup #CHItoCLE,,42055.4854282407,"Cleveland, OH",
568855468975759000,negative,1,Bad Flight,0.674,United,,Paul_Faust,,1,@united Thanks...seat made for a 6 year old and a broken TV. 20 flights/year...my last on your airline.,,42055.4801736111,New York,
568855071322198000,negative,0.6733,Cancelled Flight,0.6733,United,,vnpeace,,0,"@united @bobwesson fair enough United. everybody is doing the best they can. Although that ""slight delay"" is turning into a Cancelled Flightlation.",,42055.4790740741,,
568854401802051000,negative,1,Lost Luggage,0.3437,United,,christinerimay,,0,@united Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,,42055.4772222222,Someplace saving something,Eastern Time (US & Canada)
568854214136479000,negative,1,Bad Flight,0.6774,United,,MikeJJT,,1,@united worst flight experience I've ever had. Will never ever fly your airline again.,,42055.476712963,"New York, NY",Eastern Time (US & Canada)
568854082536001000,negative,0.6531,Customer Service Issue,0.6531,United,,VCollins82,,0,=@united why do I have to go thru the details of the flight I want w/ the recording to then repeat all when a real person gets on the line?,,42055.4763425926,"Washington, DC ",
568851544537481000,negative,1,Customer Service Issue,0.3586,United,,bugstory,,0,=@united why would a person take hours and hours of wait time just to tell a Lie,,42055.4693402778,"Baltimore, MD",Eastern Time (US & Canada)
568851512509800000,negative,1,Customer Service Issue,0.6593,United,,ssapol5722,,0,@united hey! DM not working. UA 307!,,42055.4692476852,New Jersey,Quito
568851396923146000,negative,1,Customer Service Issue,0.6804,United,,bugstory,,0,@united the refund team is far from customer care courtesy they need training on work ethics. So it's like sir u r lying how can I help,,42055.4689351852,"Baltimore, MD",Eastern Time (US & Canada)
568850852909342000,negative,1,Flight Booking Problems,0.6806,United,,DuncanKneeDeep,,1,=@united splitting up my flights quadruples the price,,42055.4674305556,The Gaming Cartel,Amsterdam
568850826552320000,negative,1,Customer Service Issue,0.6787,United,,bugstory,,0,=@united contd... I AM being told that I AM asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?,,42055.4673611111,"Baltimore, MD",Eastern Time (US & Canada)
568850600261226000,negative,1,Customer Service Issue,1,United,,bugstory,,0,=@united After several trials and several hours of waiting on phone to contact customer care to get my refund all I get is cold Shoulder,,42055.4667361111,"Baltimore, MD",Eastern Time (US & Canada)
568849007641911000,negative,1,Late Flight,0.3763,United,,PFcurator,,1,@united I booked and paid for a flight to get me to Denver at a specific time for a meeting. You failed... It wasn't caused by weather,,42055.462337963,,
568848699960332000,negative,1,Cancelled Flight,1,United,,PFcurator,,0,@united what I don't understand isn't flight that I paid premium for getting Cancelled Flighted and the best you can do is next available flight...,,42055.4614930556,,
568848259008962000,negative,1,Bad Flight,1,United,,PamelaBacorn,,1,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",,42055.4602777778,Santa Barbara CA,Pacific Time (US & Canada)
568847199460835000,negative,0.6718,Late Flight,0.6718,United,,geoff_lane,,1,@united actually we aren't. Still parked here.,,42055.457349537,D.C.,Eastern Time (US & Canada)
568844772191940000,negative,0.6667,Flight Booking Problems,0.6667,United,,DuncanKneeDeep,,1,=@united why can I only apply one travel certificate per itinerary even when I have multiple flights?,,42055.4506481482,The Gaming Cartel,Amsterdam
